Sample	Subtype	class	d_CD163(H1)_P	d_CD163(H2)_P	d_CD163(H3)_P	d_CD163.CD206.CD68_NNP	d_CD163.CD206.CD68_NPN	d_CD163.CD206.CD68_NPP	d_CD163.CD206.CD68_PNN	d_CD163.CD206.CD68_PNP	d_CD163.CD206.CD68_PPN	d_CD163.CD206.CD68_PPP	d_CD163.CD206.ICSBP_NNP	d_CD163.CD206.ICSBP_NPN	d_CD163.CD206.ICSBP_NPP	d_CD163.CD206.ICSBP_PNN	d_CD163.CD206.ICSBP_PNP	d_CD163.CD206.ICSBP_PPN	d_CD163.CD206.ICSBP_PPP	d_CD163.CD206.PANCK_NNP	d_CD163.CD206.PANCK_NPN	d_CD163.CD206.PANCK_NPP	d_CD163.CD206.PANCK_PNN	d_CD163.CD206.PANCK_PNP	d_CD163.CD206.PANCK_PPN	d_CD163.CD206.PANCK_PPP	d_CD163.CD206_NP	d_CD163.CD206_PN	d_CD163.CD206_PP	d_CD163.CD68.ICSBP_NNP	d_CD163.CD68.ICSBP_NPN	d_CD163.CD68.ICSBP_NPP	d_CD163.CD68.ICSBP_PNN	d_CD163.CD68.ICSBP_PNP	d_CD163.CD68.ICSBP_PPN	d_CD163.CD68.ICSBP_PPP	d_CD163.CD68.PANCK_NNP	d_CD163.CD68.PANCK_NPN	d_CD163.CD68.PANCK_NPP	d_CD163.CD68.PANCK_PNN	d_CD163.CD68.PANCK_PNP	d_CD163.CD68.PANCK_PPN	d_CD163.CD68.PANCK_PPP	d_CD163.CD68_NP	d_CD163.CD68_PN	d_CD163.CD68_PP	d_CD163.ICSBP.PANCK_NNP	d_CD163.ICSBP.PANCK_NPN	d_CD163.ICSBP.PANCK_NPP	d_CD163.ICSBP.PANCK_PNN	d_CD163.ICSBP.PANCK_PNP	d_CD163.ICSBP.PANCK_PPN	d_CD163.ICSBP.PANCK_PPP	d_CD163.ICSBP_NP	d_CD163.ICSBP_PN	d_CD163.ICSBP_PP	d_CD163.PANCK_NP	d_CD163.PANCK_PN	d_CD163.PANCK_PP	d_CD163_P	d_CD206(H1)_P	d_CD206(H2)_P	d_CD206(H3)_P	d_CD206.CD68.ICSBP_NNP	d_CD206.CD68.ICSBP_NPN	d_CD206.CD68.ICSBP_NPP	d_CD206.CD68.ICSBP_PNN	d_CD206.CD68.ICSBP_PNP	d_CD206.CD68.ICSBP_PPN	d_CD206.CD68.ICSBP_PPP	d_CD206.CD68.PANCK_NNP	d_CD206.CD68.PANCK_NPN	d_CD206.CD68.PANCK_NPP	d_CD206.CD68.PANCK_PNN	d_CD206.CD68.PANCK_PNP	d_CD206.CD68.PANCK_PPN	d_CD206.CD68.PANCK_PPP	d_CD206.CD68_NP	d_CD206.CD68_PN	d_CD206.CD68_PP	d_CD206.ICSBP.PANCK_NNP	d_CD206.ICSBP.PANCK_NPN	d_CD206.ICSBP.PANCK_NPP	d_CD206.ICSBP.PANCK_PNN	d_CD206.ICSBP.PANCK_PNP	d_CD206.ICSBP.PANCK_PPN	d_CD206.ICSBP.PANCK_PPP	d_CD206.ICSBP_NP	d_CD206.ICSBP_PN	d_CD206.ICSBP_PP	d_CD206.PANCK_NP	d_CD206.PANCK_PN	d_CD206.PANCK_PP	d_CD206_P	d_CD68(H1)_P	d_CD68(H2)_P	d_CD68(H3)_P	d_CD68.ICSBP.PANCK_NNP	d_CD68.ICSBP.PANCK_NPN	d_CD68.ICSBP.PANCK_NPP	d_CD68.ICSBP.PANCK_PNN	d_CD68.ICSBP.PANCK_PNP	d_CD68.ICSBP.PANCK_PPN	d_CD68.ICSBP.PANCK_PPP	d_CD68.ICSBP_NP	d_CD68.ICSBP_PN	d_CD68.ICSBP_PP	d_CD68.PANCK_NP	d_CD68.PANCK_PN	d_CD68.PANCK_PP	d_CD68_P	d_ICSBP(H1)_P	d_ICSBP(H2)_P	d_ICSBP(H3)_P	d_ICSBP.PANCK_NP	d_ICSBP.PANCK_PN	d_ICSBP.PANCK_PP	d_ICSBP_P	d_PANCK(H1)_P	d_PANCK(H2)_P	d_PANCK(H3)_P	d_PANCK_P	
18-F	1N	Tumor	241.38862394131516	45.66811804295152	0	71.76418549606667	182.67247217180608	26.096067453115154	215.2925564882	32.62008431639394	110.9082866757394	247.91264080459396	6.5240168632787885	182.67247217180608	26.096067453115154	247.91264080459396	0	247.91264080459396	110.9082866757394	3483.825004990873	123.95632040229698	84.81221922262425	97.86025294918183	150.05238785541212	143.52837099213335	215.2925564882	208.76853962492123	247.91264080459396	358.82092748033335	32.62008431639394	97.86025294918183	0	319.67682630066065	6.5240168632787885	176.14845530852728	104.38426981246062	3536.0171398971033	65.24016863278788	32.62008431639394	104.38426981246062	221.8165733514788	137.00435412885454	143.52837099213335	97.86025294918183	326.2008431639394	280.5327251209879	3542.5411567603824	6.5240168632787885	26.096067453115154	195.72050589836365	300.10477571082424	45.66811804295152	65.24016863278788	32.62008431639394	495.8252816091879	110.9082866757394	3568.637224213497	241.38862394131516	365.34494434361216	606.7335682849273	489.3012647459091	71.76418549606667	19.572050589836365	6.5240168632787885	104.38426981246062	0	260.96067453115154	32.62008431639394	169.6244384452485	104.38426981246062	3594.7332916666123	65.24016863278788	39.14410117967273	130.48033726557577	163.1004215819697	137.00435412885454	137.00435412885454	104.38426981246062	293.5807588475455	274.0087082577091	3627.3533759830066	0	6.5240168632787885	215.2925564882	215.2925564882	52.19213490623031	84.81221922262425	6.5240168632787885	430.5851129764	137.00435412885454	3633.877392846285	267.48469139443034	300.10477571082424	567.5894671052546	443.6331467029576	0	0	3731.737645795467	13.048033726557577	26.096067453115154	163.1004215819697	110.9082866757394	39.14410117967273	65.24016863278788	39.14410117967273	274.0087082577091	104.38426981246062	3757.833713248582	202.24452276164243	176.14845530852728	378.3929780701697	137.00435412885454	0	6.5240168632787885	3842.6459324712064	52.19213490623031	91.33623608590304	143.52837099213335	2485.6504249092186	874.2182596793576	574.1134839685334	3933.9821685571096	
18-G	1N	Stroma	51.71099310512598	0	0	202.347364324406	179.86432384391642	22.483040480489553	42.717776912930155	11.241520240244776	112.41520240244778	44.966080960979106	22.483040480489553	197.8507562283081	4.496608096097911	51.71099310512598	2.2483040480489556	125.90502669074151	31.476256672685377	62.952513345370754	193.35414813221018	8.993216192195822	51.71099310512598	2.2483040480489556	157.3812833634269	0	202.347364324406	53.95929715317493	157.3812833634269	20.2347364324406	218.08549266074868	6.744912144146866	134.89824288293732	20.2347364324406	42.717776912930155	13.489824288293732	67.44912144146866	220.33379670879765	4.496608096097911	152.88467526732896	2.2483040480489556	56.20760120122389	0	224.83040480489555	155.13297931537792	56.20760120122389	71.94572953756658	26.979648576587465	0	175.36771574781852	2.2483040480489556	33.72456072073433	0	26.979648576587465	177.6160197958675	33.72456072073433	71.94572953756658	209.09227646855285	2.2483040480489556	211.34058051660182	370.97016792807767	65.20081739341971	8.993216192195822	20.2347364324406	209.09227646855285	4.496608096097911	272.0447898139236	20.2347364324406	51.71099310512598	15.738128336342688	62.952513345370754	211.34058051660182	2.2483040480489556	285.53461410221735	6.744912144146866	65.20081739341971	2.2483040480489556	213.58888456465078	292.2795262463642	67.44912144146866	65.20081739341971	24.73134452853851	0	314.7625667268538	8.993216192195822	35.97286476878329	0	24.73134452853851	323.7557829190496	35.97286476878329	65.20081739341971	350.73543149563704	8.993216192195822	359.72864768783285	469.8955460422317	4.496608096097911	0	69.69742548951761	40.4694728648812	0	256.3066614775809	4.496608096097911	20.2347364324406	0	40.4694728648812	260.80326957367885	20.2347364324406	69.69742548951761	276.54139791002154	4.496608096097911	281.0380060061194	58.455905249272845	2.2483040480489556	0	74.19403358561553	60.704209297321796	0	60.704209297321796	74.19403358561553	0	0	74.19403358561553	
18-G	1N	Tumor	0	0	0	429.0050300839778	2037.7738928988942	0	0	0	536.2562876049722	214.5025150419889	0	2037.7738928988942	0	0	0	536.2562876049722	214.5025150419889	5791.5679061337	0	2037.7738928988942	0	0	214.5025150419889	536.2562876049722	2037.7738928988942	0	750.758802646961	0	429.0050300839778	0	429.0050300839778	107.25125752099444	107.25125752099444	107.25125752099444	7614.8392839906055	214.5025150419889	214.5025150419889	107.25125752099444	429.0050300839778	107.25125752099444	107.25125752099444	429.0050300839778	536.2562876049722	214.5025150419889	7829.341799032594	0	0	107.25125752099444	429.0050300839778	107.25125752099444	107.25125752099444	0	536.2562876049722	214.5025150419889	7829.341799032594	214.5025150419889	536.2562876049722	750.758802646961	3324.788983150828	214.5025150419889	0	0	429.0050300839778	0	2466.7789229828722	107.25125752099444	107.25125752099444	107.25125752099444	5577.065391091711	214.5025150419889	214.5025150419889	107.25125752099444	2466.7789229828722	107.25125752099444	107.25125752099444	429.0050300839778	2574.0301805038666	214.5025150419889	5791.5679061337	0	0	107.25125752099444	2466.7789229828722	107.25125752099444	107.25125752099444	0	2574.0301805038666	214.5025150419889	5791.5679061337	214.5025150419889	2574.0301805038666	2788.5326955458554	858.0100601679555	0	0	7936.593056553588	0	107.25125752099444	214.5025150419889	321.75377256298333	107.25125752099444	0	107.25125752099444	536.2562876049722	107.25125752099444	8043.844314074583	321.75377256298333	321.75377256298333	643.5075451259667	214.5025150419889	0	0	8258.346829116572	107.25125752099444	107.25125752099444	214.5025150419889	7936.593056553588	429.0050300839778	0	8365.598086637567	
18-H	1N	Stroma	468.5639852606006	55.54405904304991	1.424206642129485	152.3901107078549	321.8707011212636	21.363099631942276	279.14450185737905	31.33254612684867	314.7496679106162	35.60516605323713	98.27025830693447	276.2960885731201	66.9377121800858	270.59926200460217	39.87778597962558	236.4183025934945	113.9365313703588	12.817859779165365	343.2338007532059	0	310.47704798422774	0	350.3548339638533	0	343.2338007532059	310.47704798422774	350.3548339638533	150.9659040657254	159.5111439185023	14.24206642129485	465.7155719763416	128.17859779165366	41.30199262175506	25.63571955833073	12.817859779165365	173.75321033979716	0	593.8941697679952	0	66.9377121800858	0	173.75321033979716	593.8941697679952	66.9377121800858	12.817859779165365	165.20797048702025	0	507.01756459809667	0	153.81431734998438	0	165.20797048702025	507.01756459809667	153.81431734998438	12.817859779165365	660.831881948081	0	660.831881948081	581.0763099888298	119.63335793887674	4.272619926388455	121.05756458100622	166.63217712914974	17.09047970555382	478.53343175550697	158.08693727637282	34.18095941110764	22.78730627407176	12.817859779165365	183.72265683470357	0	636.6203690318798	0	56.9682656851794	0	183.72265683470357	636.6203690318798	56.9682656851794	12.817859779165365	138.14804428656004	0	512.7143911666146	0	180.8742435504446	0	138.14804428656004	512.7143911666146	180.8742435504446	12.817859779165365	693.5886347170592	0	693.5886347170592	328.99173433191106	2.84841328425897	0	12.817859779165365	279.14450185737905	0	200.81313654025737	0	39.87778597962558	0	279.14450185737905	200.81313654025737	39.87778597962558	12.817859779165365	240.69092251988297	0	240.69092251988297	395.92944651199684	12.817859779165365	9.969446494906395	12.817859779165365	319.0222878370046	0	319.0222878370046	12.817859779165365	0	0	12.817859779165365	
18-H	1N	Tumor	69.462399617185	15.436088803818889	15.436088803818889	115.77066602864166	92.61653282291333	38.59022200954722	100.33457722482278	0	92.61653282291333	15.436088803818889	69.462399617185	131.20675483246055	0	100.33457722482278	0	61.744355215275554	46.308266411456664	4051.973311002458	61.744355215275554	69.462399617185	15.436088803818889	84.89848842100389	61.744355215275554	46.308266411456664	131.20675483246055	100.33457722482278	108.05262162673222	46.308266411456664	131.20675483246055	23.154133205728332	162.07893244009833	30.872177607637777	0	15.436088803818889	4013.383088992911	46.308266411456664	108.05262162673222	61.744355215275554	131.20675483246055	15.436088803818889	0	154.36088803818888	192.9511100477361	15.436088803818889	4082.845488610096	30.872177607637777	38.59022200954722	38.59022200954722	123.48871043055111	38.59022200954722	7.718044401909444	69.462399617185	162.07893244009833	46.308266411456664	4121.435710619643	77.18044401909444	131.20675483246055	208.38719885155498	192.9511100477361	46.308266411456664	7.718044401909444	46.308266411456664	92.61653282291333	23.154133205728332	154.36088803818888	30.872177607637777	38.59022200954722	15.436088803818889	4051.973311002458	30.872177607637777	84.89848842100389	92.61653282291333	92.61653282291333	30.872177607637777	23.154133205728332	115.77066602864166	185.23306564582666	54.02631081336611	4098.281577413914	30.872177607637777	38.59022200954722	84.89848842100389	108.05262162673222	38.59022200954722	7.718044401909444	69.462399617185	192.9511100477361	46.308266411456664	4136.871799423462	123.48871043055111	115.77066602864166	239.25937645919277	254.69546526301167	0	0	4113.7176662177335	46.308266411456664	30.872177607637777	38.59022200954722	92.61653282291333	23.154133205728332	15.436088803818889	77.18044401909444	131.20675483246055	38.59022200954722	4144.589843825372	61.744355215275554	108.05262162673222	169.79697684200778	208.38719885155498	0	7.718044401909444	4206.334199040647	69.462399617185	46.308266411456664	115.77066602864166	1852.3306564582665	1373.811903539881	1026.499905453956	4252.642465452103	
18-I	1N	Stroma	1.0915893694041034	0	0	51.304700361992865	55.12526315490723	3.8205627929143624	1.0915893694041034	0	0.5457946847020517	0	30.5645023433149	58.40003126311954	0.5457946847020517	0.5457946847020517	0.5457946847020517	0.5457946847020517	0	52.94208441609902	58.94582594782159	0	0.5457946847020517	0.5457946847020517	0.5457946847020517	0	58.94582594782159	1.0915893694041034	0.5457946847020517	27.83552891980464	51.85049504669492	3.2747681082123106	1.0915893694041034	0.5457946847020517	0	0	52.94208441609902	55.12526315490723	0	1.0915893694041034	0.5457946847020517	0	0	55.12526315490723	1.6373840541061553	0	52.94208441609902	31.11029702801695	0	0.5457946847020517	0.5457946847020517	0.5457946847020517	0	31.11029702801695	1.0915893694041034	0.5457946847020517	52.94208441609902	1.0915893694041034	0.5457946847020517	1.6373840541061553	71.49910369596878	1.6373840541061553	0	28.381323604506694	48.57572693848261	2.7289734235102587	55.67105783960928	0	3.2747681082123106	0.5457946847020517	53.487879100801074	51.304700361992865	0	55.67105783960928	0	3.8205627929143624	0	51.304700361992865	55.67105783960928	3.8205627929143624	53.487879100801074	31.11029702801695	0	58.94582594782159	0	0.5457946847020517	0	31.11029702801695	58.94582594782159	0.5457946847020517	53.487879100801074	59.49162063252364	0	59.49162063252364	82.96079207471188	0	0	53.487879100801074	28.381323604506694	0	51.85049504669492	0	3.2747681082123106	0	28.381323604506694	51.85049504669492	3.2747681082123106	53.487879100801074	55.12526315490723	0	55.12526315490723	77.50284522769135	4.912152162318466	1.0915893694041034	53.487879100801074	31.656091712719004	0	31.656091712719004	53.487879100801074	0	0	53.487879100801074	
18-I	1N	Tumor	0	0	0	409.3858529895402	68.2309754982567	0	0	0	0	0	68.2309754982567	68.2309754982567	0	0	0	0	0	6345.480721337873	0	68.2309754982567	0	0	0	0	68.2309754982567	0	0	68.2309754982567	409.3858529895402	0	0	0	0	0	6004.325843846589	0	409.3858529895402	0	0	0	0	409.3858529895402	0	0	6345.480721337873	0	68.2309754982567	0	0	0	0	68.2309754982567	0	0	6413.71169683613	0	0	0	68.2309754982567	0	0	68.2309754982567	409.3858529895402	0	68.2309754982567	0	0	0	5936.094868348333	0	409.3858529895402	0	68.2309754982567	0	0	409.3858529895402	68.2309754982567	0	6277.2497458396165	0	68.2309754982567	0	68.2309754982567	0	0	68.2309754982567	68.2309754982567	0	6345.480721337873	0	68.2309754982567	68.2309754982567	477.6168284877969	0	0	5936.094868348333	0	68.2309754982567	0	409.3858529895402	0	0	68.2309754982567	409.3858529895402	0	6004.325843846589	0	409.3858529895402	409.3858529895402	136.4619509965134	0	0	6345.480721337873	0	68.2309754982567	68.2309754982567	5936.094868348333	409.3858529895402	68.2309754982567	6413.71169683613	
18-J	2L	Stroma	880.844078412531	68.76154367054343	1.7407985739378082	0	6.963194295751233	0	1654.6290445278867	0.8703992869689041	14.79678787847137	0	3.4815971478756165	6.963194295751233	0	1655.4994438148556	0	13.926388591502466	0.8703992869689041	23.500780748160413	6.963194295751233	0	1654.6290445278867	0.8703992869689041	14.79678787847137	0	6.963194295751233	1655.4994438148556	14.79678787847137	3.4815971478756165	0	0	1668.5554331193891	0.8703992869689041	0.8703992869689041	0	23.500780748160413	0	0	1668.5554331193891	0.8703992869689041	0.8703992869689041	0	0	1669.425832406358	0.8703992869689041	23.500780748160413	3.4815971478756165	0	1668.5554331193891	0.8703992869689041	0.8703992869689041	0	3.4815971478756165	1669.425832406358	0.8703992869689041	23.500780748160413	1669.425832406358	0.8703992869689041	1670.296231693327	10.44479144362685	0.8703992869689041	0	3.4815971478756165	0.8703992869689041	0	20.8895828872537	0.8703992869689041	0	0	24.371180035129317	0.8703992869689041	0	21.759982174222603	0	0	0	0.8703992869689041	21.759982174222603	0	24.371180035129317	3.4815971478756165	0	20.8895828872537	0	0.8703992869689041	0	3.4815971478756165	20.8895828872537	0.8703992869689041	24.371180035129317	21.759982174222603	0	21.759982174222603	1.7407985739378082	0	0	24.371180035129317	4.351996434844521	0	0.8703992869689041	0	0	0	4.351996434844521	0.8703992869689041	0	24.371180035129317	0.8703992869689041	0	0.8703992869689041	26.982377896036027	3.4815971478756165	0	24.371180035129317	4.351996434844521	0	4.351996434844521	24.371180035129317	0	0	24.371180035129317	
18-J	2L	Tumor	70.01005196956702	11.054218732036896	0	3.684739577345632	7.369479154691264	0	169.49802055789908	0	3.684739577345632	0	0	7.369479154691264	0	169.49802055789908	0	3.684739577345632	0	4137.962545359145	0	7.369479154691264	114.22692689771459	55.271093660184484	3.684739577345632	0	7.369479154691264	169.49802055789908	3.684739577345632	0	3.684739577345632	0	173.1827601352447	0	0	0	4145.332024513837	3.684739577345632	0	117.91166647506023	55.271093660184484	0	0	3.684739577345632	173.1827601352447	0	4145.332024513837	0	0	117.91166647506023	55.271093660184484	0	0	0	173.1827601352447	0	4145.332024513837	117.91166647506023	55.271093660184484	173.1827601352447	3.684739577345632	0	0	0	3.684739577345632	0	11.054218732036896	0	0	0	4193.2336390193295	3.684739577345632	0	3.684739577345632	7.369479154691264	0	0	3.684739577345632	11.054218732036896	0	4193.2336390193295	0	0	3.684739577345632	7.369479154691264	0	0	0	11.054218732036896	0	4193.2336390193295	3.684739577345632	7.369479154691264	11.054218732036896	7.369479154691264	0	0	4200.603118174021	0	0	3.684739577345632	0	0	0	0	3.684739577345632	0	4200.603118174021	3.684739577345632	0	3.684739577345632	66.32531239222138	0	0	4200.603118174021	0	0	0	2417.189162738735	1245.4419771428236	537.9719782924623	4200.603118174021	
2-A	1N	Stroma	9.5257668420916	0	0	85.7319015788244	4.7628834210458	21.4329753947061	0	2.3814417105229	0	0	2.3814417105229	26.195858815751905	0	2.3814417105229	0	0	0	19.0515336841832	26.195858815751905	0	2.3814417105229	0	0	0	26.195858815751905	2.3814417105229	0	0	104.78343526300762	2.3814417105229	0	0	2.3814417105229	0	14.288650263137402	102.40199355248471	4.7628834210458	0	0	2.3814417105229	0	107.16487697353051	0	2.3814417105229	19.0515336841832	2.3814417105229	0	2.3814417105229	0	0	0	2.3814417105229	2.3814417105229	0	19.0515336841832	2.3814417105229	0	2.3814417105229	40.4845090788893	0	0	0	85.7319015788244	2.3814417105229	4.7628834210458	0	21.4329753947061	0	14.288650263137402	83.35045986830151	4.7628834210458	4.7628834210458	0	21.4329753947061	0	88.11334328934731	4.7628834210458	21.4329753947061	19.0515336841832	2.3814417105229	0	26.195858815751905	0	0	0	2.3814417105229	26.195858815751905	0	19.0515336841832	26.195858815751905	0	26.195858815751905	247.66993789438163	7.144325131568701	4.7628834210458	14.288650263137402	0	0	102.40199355248471	4.7628834210458	2.3814417105229	0	0	107.16487697353051	2.3814417105229	14.288650263137402	104.78343526300762	4.7628834210458	109.54631868405342	226.23696249967554	4.7628834210458	0	19.0515336841832	2.3814417105229	0	2.3814417105229	19.0515336841832	0	0	19.0515336841832	
2-A	1N	Tumor	28.485134889932016	5.697026977986403	0	424.428509859987	48.42472931288442	196.5474307405309	0	2.8485134889932016	0	8.545540466979604	0	242.12364656442213	2.8485134889932016	2.8485134889932016	0	8.545540466979604	0	3062.1520006676915	116.78905304872126	128.18310700469408	2.8485134889932016	0	2.8485134889932016	5.697026977986403	244.97216005341534	2.8485134889932016	8.545540466979604	0	618.1274271115248	2.8485134889932016	0	0	11.394053955972806	0	2851.362002482195	282.00283541032695	338.973105190191	0	0	5.697026977986403	5.697026977986403	620.9759406005179	0	11.394053955972806	3187.4865941833923	0	2.8485134889932016	5.697026977986403	5.697026977986403	0	0	2.8485134889932016	11.394053955972806	0	3190.3351076723857	5.697026977986403	5.697026977986403	11.394053955972806	327.5790512342182	8.545540466979604	0	0	427.2770233489802	0	48.42472931288442	0	202.2444577185173	2.8485134889932016	2831.422408059242	196.5474307405309	230.7295926084493	28.485134889932016	19.93959442295241	91.15243164778245	113.94053955972807	427.2770233489802	48.42472931288442	205.09297120751052	3062.1520006676915	0	0	119.63756653771446	131.03162049368726	0	2.8485134889932016	0	250.66918703140175	2.8485134889932016	3062.1520006676915	119.63756653771446	133.88013398268046	253.51770052039492	1065.3440448834574	88.30391815878924	14.242567444966008	2851.362002482195	0	0	287.69986238831336	341.82161867918416	0	2.8485134889932016	0	629.5214810674976	2.8485134889932016	2851.362002482195	287.69986238831336	344.67013216817736	632.3699945564907	683.6432373583683	14.242567444966008	0	3193.183621161379	0	2.8485134889932016	2.8485134889932016	2700.390787565555	413.03445590401424	82.60689118080285	3196.032134650372	
2-B	1N	Stroma	150.30662551605275	30.06132510321055	1.6700736168450305	270.55192592889495	182.03802423610833	11.690515317915214	15.030662551605275	20.040883402140366	16.700736168450305	30.06132510321055	13.360588934760244	190.38839232033348	3.340147233690061	35.07154595374564	0	38.4116931874357	8.350368084225153	40.08176680428073	193.72853955402354	0	35.07154595374564	0	46.762061271660855	0	193.72853955402354	35.07154595374564	46.762061271660855	8.350368084225153	273.892073162585	8.350368084225153	31.73139872005558	0	41.75184042112576	8.350368084225153	40.08176680428073	282.2424412468102	0	31.73139872005558	0	50.102208505350916	0	282.2424412468102	31.73139872005558	50.102208505350916	40.08176680428073	16.700736168450305	0	73.48323914118134	0	8.350368084225153	0	16.700736168450305	73.48323914118134	8.350368084225153	40.08176680428073	81.8336072254065	0	81.8336072254065	282.2424412468102	53.44235573904098	45.091987654815824	5.010220850535092	282.2424412468102	8.350368084225153	195.39861317086857	3.340147233690061	33.40147233690061	8.350368084225153	40.08176680428073	290.5928093310353	0	198.73876040455863	0	41.75184042112576	0	290.5928093310353	198.73876040455863	41.75184042112576	40.08176680428073	13.360588934760244	0	228.80008550776918	0	11.690515317915214	0	13.360588934760244	228.80008550776918	11.690515317915214	40.08176680428073	240.4906008256844	0	240.4906008256844	2107.6329044584286	85.17375445909656	13.360588934760244	40.08176680428073	8.350368084225153	0	315.6439135837108	0	16.700736168450305	0	8.350368084225153	315.6439135837108	16.700736168450305	40.08176680428073	332.3446497521611	0	332.3446497521611	88.51390169278662	1.6700736168450305	3.340147233690061	40.08176680428073	25.051104252675458	0	25.051104252675458	40.08176680428073	0	0	40.08176680428073	
2-B	1N	Tumor	256.4990445410591	25.649904454105908	0	333.4487579033768	436.04837571980045	102.59961781642363	51.299808908211816	0	25.649904454105908	51.299808908211816	76.94971336231772	538.647993536224	0	51.299808908211816	0	25.649904454105908	51.299808908211816	4899.131750734228	230.84914008695318	307.7988534492709	0	51.299808908211816	51.299808908211816	25.649904454105908	538.647993536224	51.299808908211816	76.94971336231772	76.94971336231772	436.04837571980045	0	76.94971336231772	0	0	51.299808908211816	4924.781655188334	153.89942672463545	282.14894899516497	25.649904454105908	51.299808908211816	25.649904454105908	25.649904454105908	436.04837571980045	76.94971336231772	51.299808908211816	5181.280699729394	51.299808908211816	25.649904454105908	25.649904454105908	51.299808908211816	25.649904454105908	25.649904454105908	76.94971336231772	76.94971336231772	51.299808908211816	5206.9306041835	51.299808908211816	76.94971336231772	128.24952227052955	846.446846985495	153.89942672463545	25.649904454105908	76.94971336231772	333.4487579033768	0	461.69828017390637	0	102.59961781642363	51.299808908211816	4745.232324009593	128.24952227052955	205.19923563284726	230.84914008695318	230.84914008695318	51.299808908211816	102.59961781642363	333.4487579033768	461.69828017390637	153.89942672463545	4924.781655188334	51.299808908211816	25.649904454105908	256.4990445410591	307.7988534492709	25.649904454105908	25.649904454105908	76.94971336231772	564.29789799032994	51.299808908211816	4950.43155964244	282.14894899516497	333.4487579033768	615.5977068985418	2257.1915919613198	153.89942672463545	0	4950.43155964244	51.299808908211816	25.649904454105908	153.89942672463545	282.14894899516497	25.649904454105908	25.649904454105908	76.94971336231772	436.04837571980045	51.299808908211816	4976.081464096546	179.54933117874137	307.7988534492709	487.34818462801223	205.19923563284726	25.649904454105908	0	5232.580508637605	76.94971336231772	51.299808908211816	128.24952227052955	4668.282610647275	564.29789799032994	51.299808908211816	5283.880317545817	
2-C	1N	Stroma	128.91390201771605	9.853291873965558	0	330.08527777784616	64.86750483693991	100.17513405198316	16.42215312327593	17.243260779439726	0	29.559875621896673	18.064368435603523	150.26270107797475	14.779937810948336	31.202090934224266	2.4633229684913895	23.812122028750096	5.747753593146575	13.137722498620743	164.2215312327593	0.8211076561637964	33.665413902715656	0	27.91766030956908	1.6422153123275929	165.04263888892308	33.665413902715656	29.559875621896673	9.032184217801762	406.4482898010792	23.812122028750096	15.601045467112133	0.8211076561637964	39.41316749586223	7.389968905474168	10.674399530129355	426.97598120517415	3.2844306246551858	16.42215312327593	0	45.1609210890088	1.6422153123275929	430.26041182982937	16.42215312327593	46.803136401336396	13.95883015478454	32.84430624655186	0	53.37199765064677	1.6422153123275929	8.211076561637965	0	32.84430624655186	55.01421296297436	8.211076561637965	13.95883015478454	61.583074212284735	1.6422153123275929	63.22528952461233	117.4183948314229	29.559875621896673	1.6422153123275929	6.5688612493103715	333.3697084025014	13.95883015478454	61.583074212284735	3.2844306246551858	112.49174889444012	17.243260779439726	10.674399530129355	344.8652155887945	2.4633229684913895	64.86750483693991	0	127.27168670538845	2.4633229684913895	347.3285385572859	64.86750483693991	129.73500967387983	13.137722498620743	20.527691404094913	0	171.61150013823345	2.4633229684913895	20.527691404094913	0	20.527691404094913	174.07482310672486	20.527691404094913	13.137722498620743	192.13919154232838	2.4633229684913895	194.60251451081976	702.8681536762098	86.21630389719863	11.49550718629315	10.674399530129355	9.853291873965558	0	440.9348113599587	4.926645936982779	31.202090934224266	0	9.853291873965558	445.86145729694147	31.202090934224266	10.674399530129355	472.13690229418296	4.926645936982779	477.0635482311657	36.94984452737084	1.6422153123275929	2.4633229684913895	15.601045467112133	41.055382808189826	0	41.055382808189826	15.601045467112133	0	0	15.601045467112133	
