Subtype	Cluster	Cell	Score	Celltype
MP	MP_ST_P1_Cluster1	Alveolar Epithelial Type 2	0.0295204052307683	Epithelial
MP	MP_ST_P1_Cluster1	Club	0.045717352573951	Epithelial
MP	MP_ST_P1_Cluster1	Pericyte	0.0280592094889791	Stroma
MP	MP_ST_P1_Cluster1	Myofibroblast	0.00118352345067031	Stroma
MP	MP_ST_P1_Cluster1	Alveolar Epithelial Type 1	0.0590321979308058	Epithelial
MP	MP_ST_P1_Cluster1	Ciliated	0.000887868015037901	Epithelial
MP	MP_ST_P1_Cluster1	Adventitial Fibroblast	8.45595744030818e-05	Stroma
MP	MP_ST_P1_Cluster1	Alveolar Fibroblast	0.000707769961858699	Stroma
MP	MP_ST_P1_Cluster1	Lipofibroblast	0	Stroma
MP	MP_ST_P1_Cluster1	Mesothelial	0	Stroma
MP	MP_ST_P1_Cluster1	Capillary Intermediate 1	0	Endothelial
MP	MP_ST_P1_Cluster1	Capillary Intermediate 2	0.0287973967886694	Endothelial
MP	MP_ST_P1_Cluster1	Vascular Smooth Muscle	0.00133078801920651	Stroma
MP	MP_ST_P1_Cluster1	Mucous	0.00229827531107465	Epithelial
MP	MP_ST_P1_Cluster1	Proliferating NK/T	0.00762200044256211	Immune
MP	MP_ST_P1_Cluster1	Natural Killer T	0.00126110732387921	Immune
MP	MP_ST_P1_Cluster1	OLR1+ Classical Monocyte	0.00079787459557414	Immune
MP	MP_ST_P1_Cluster1	Intermediate Monocyte	0.00130459071552187	Immune
MP	MP_ST_P1_Cluster1	Basophil/Mast 2	0.00105859160710738	Immune
MP	MP_ST_P1_Cluster1	Signaling Alveolar Epithelial Type 2	0.00710344829839397	Epithelial
MP	MP_ST_P1_Cluster1	Proximal Basal	0	Epithelial
MP	MP_ST_P1_Cluster1	Neuroendocrine	0.00332541392428722	Epithelial
MP	MP_ST_P1_Cluster1	Fibromyocyte	0	Stroma
MP	MP_ST_P1_Cluster1	Ionocyte	0.00388972846095046	Epithelial
MP	MP_ST_P1_Cluster1	Serous	8.14011427343657e-05	Epithelial
MP	MP_ST_P1_Cluster1	Proximal Ciliated	0	Epithelial
MP	MP_ST_P1_Cluster1	Goblet	0.00599516478741588	Epithelial
MP	MP_ST_P1_Cluster1	Neutrophil	0.00201471398602345	Immune
MP	MP_ST_P1_Cluster1	Dendritic	0	Immune
N	N_ST_P7_Cluster9	CD4+ Memory/Effector T	0.145719436119858	Immune
N	N_ST_P7_Cluster9	CD4+ Naive T	0.0280578929791045	Immune
N	N_ST_P7_Cluster9	CD8+ Memory/Effector T	0.0318543622327096	Immune
N	N_ST_P7_Cluster9	CD8+ Naive T	0.0475272824703171	Immune
N	N_ST_P7_Cluster9	Natural Killer	0.056487987275419	Immune
N	N_ST_P7_Cluster9	Classical Monocyte	0.039825944133965	Immune
N	N_ST_P7_Cluster9	Nonclassical Monocyte	0.00209100645346738	Immune
N	N_ST_P7_Cluster9	Myeloid Dendritic Type 2	0.000967451508980579	Immune
N	N_ST_P7_Cluster9	Platelet/Megakaryocyte	0.00441603891083711	Immune
N	N_ST_P7_Cluster9	B	0.0114196754633208	Immune
N	N_ST_P7_Cluster9	IGSF21+ Dendritic	0	Immune
N	N_ST_P7_Cluster9	EREG+ Dendritic	0	Immune
N	N_ST_P7_Cluster9	Plasmacytoid Dendritic	0	Immune
N	N_ST_P7_Cluster9	Myeloid Dendritic Type 1	0.0111753384862113	Immune
N	N_ST_P7_Cluster9	TREM2+ Dendritic	3.98091443109738e-05	Immune
N	N_ST_P7_Cluster9	Differentiating Basal	0.000824508543737973	Epithelial
N	N_ST_P7_Cluster9	Proliferating Basal	0.00167019495253368	Epithelial
N	N_ST_P7_Cluster9	Basal	0.001271567097418	Epithelial
N	N_ST_P7_Cluster9	Plasma	0	Immune
N	N_ST_P7_Cluster9	Macrophage	0.182184716979133	Immune
N	N_ST_P7_Cluster9	Basophil/Mast 1	0.00021194029073695	Immune
N	N_ST_P7_Cluster9	Proliferating Macrophage	0	Immune
N	N_ST_P7_Cluster9	Capillary Aerocyte	0.0214544728152637	Endothelial
N	N_ST_P7_Cluster9	Capillary	0.033009639036687	Endothelial
N	N_ST_P7_Cluster9	Bronchial Vessel 2	0.000399729675322893	Endothelial
N	N_ST_P7_Cluster9	Vein	0.00133515688289734	Endothelial
N	N_ST_P7_Cluster9	Artery	0	Endothelial
N	N_ST_P7_Cluster9	Lymphatic	0.00190770005332236	Endothelial
N	N_ST_P7_Cluster9	Bronchial Vessel 1	0.0198395823911567	Endothelial
N	N_ST_P7_Cluster9	Airway Smooth Muscle	0.00233755208685865	Stroma
N	N_ST_P7_Cluster9	Alveolar Epithelial Type 2	0.201692223336763	Epithelial
N	N_ST_P7_Cluster9	Club	0.00449611693672663	Epithelial
N	N_ST_P7_Cluster9	Pericyte	4.25982401110017e-05	Stroma
N	N_ST_P7_Cluster9	Myofibroblast	0	Stroma
N	N_ST_P7_Cluster9	Alveolar Epithelial Type 1	0.0210511791271687	Epithelial
N	N_ST_P7_Cluster9	Ciliated	0.00205911072305436	Epithelial
N	N_ST_P7_Cluster9	Adventitial Fibroblast	0	Stroma
N	N_ST_P7_Cluster9	Alveolar Fibroblast	0	Stroma
N	N_ST_P7_Cluster9	Lipofibroblast	0	Stroma
N	N_ST_P7_Cluster9	Mesothelial	0	Stroma
N	N_ST_P7_Cluster9	Capillary Intermediate 1	0	Endothelial
N	N_ST_P7_Cluster9	Capillary Intermediate 2	0.0496846881950323	Endothelial
N	N_ST_P7_Cluster9	Vascular Smooth Muscle	2.55096437292277e-05	Stroma
N	N_ST_P7_Cluster9	Mucous	0.00353614253842314	Epithelial
N	N_ST_P7_Cluster9	Proliferating NK/T	6.68197961742116e-05	Immune
N	N_ST_P7_Cluster9	Natural Killer T	0.00817668049001932	Immune
N	N_ST_P7_Cluster9	OLR1+ Classical Monocyte	0.00269595365860185	Immune
N	N_ST_P7_Cluster9	Intermediate Monocyte	0.000293786301988848	Immune
N	N_ST_P7_Cluster9	Basophil/Mast 2	0	Immune
N	N_ST_P7_Cluster9	Signaling Alveolar Epithelial Type 2	0.044921397458739	Epithelial
N	N_ST_P7_Cluster9	Proximal Basal	0	Epithelial
N	N_ST_P7_Cluster9	Neuroendocrine	0.000403354927600105	Epithelial
N	N_ST_P7_Cluster9	Fibromyocyte	0	Stroma
N	N_ST_P7_Cluster9	Ionocyte	0.0148185513707079	Epithelial
N	N_ST_P7_Cluster9	Serous	0	Epithelial
N	N_ST_P7_Cluster9	Proximal Ciliated	0	Epithelial
N	N_ST_P7_Cluster9	Goblet	0	Epithelial
N	N_ST_P7_Cluster9	Neutrophil	6.90127159070943e-06	Immune
N	N_ST_P7_Cluster9	Dendritic	0	Immune
MP	MP_ST_P1_Cluster2	CD4+ Memory/Effector T	0.0314355876020339	Immune
MP	MP_ST_P1_Cluster2	CD4+ Naive T	0.00546154187803809	Immune
MP	MP_ST_P1_Cluster2	CD8+ Memory/Effector T	0.0077341552239056	Immune
MP	MP_ST_P1_Cluster2	CD8+ Naive T	0.0315004884670042	Immune
MP	MP_ST_P1_Cluster2	Natural Killer	0.0263625507492223	Immune
MP	MP_ST_P1_Cluster2	Classical Monocyte	0.0185125607073727	Immune
MP	MP_ST_P1_Cluster2	Nonclassical Monocyte	0.00129090428809476	Immune
MP	MP_ST_P1_Cluster2	Myeloid Dendritic Type 2	0.00162295230417159	Immune
MP	MP_ST_P1_Cluster2	Platelet/Megakaryocyte	0	Immune
MP	MP_ST_P1_Cluster2	B	0.0184583283337867	Immune
MP	MP_ST_P1_Cluster2	IGSF21+ Dendritic	0.0173314468118988	Immune
MP	MP_ST_P1_Cluster2	EREG+ Dendritic	0.00012069047988623	Immune
MP	MP_ST_P1_Cluster2	Plasmacytoid Dendritic	0.00647620257408445	Immune
MP	MP_ST_P1_Cluster2	Myeloid Dendritic Type 1	0.00207646156957548	Immune
MP	MP_ST_P1_Cluster2	TREM2+ Dendritic	0.00478593239677766	Immune
MP	MP_ST_P1_Cluster2	Differentiating Basal	0.00782638332330328	Epithelial
MP	MP_ST_P1_Cluster2	Proliferating Basal	0	Epithelial
MP	MP_ST_P1_Cluster2	Basal	0.00890919453973895	Epithelial
MP	MP_ST_P1_Cluster2	Plasma	0.00679375786074249	Immune
MP	MP_ST_P1_Cluster2	Macrophage	0.0442543522367571	Immune
MP	MP_ST_P1_Cluster2	Basophil/Mast 1	0.0265051856952774	Immune
MP	MP_ST_P1_Cluster2	Proliferating Macrophage	0.000586750435479244	Immune
MP	MP_ST_P1_Cluster2	Capillary Aerocyte	0.0922473304829799	Endothelial
MP	MP_ST_P1_Cluster2	Capillary	0.124134224029803	Endothelial
MP	MP_ST_P1_Cluster2	Bronchial Vessel 2	0.00586372436713473	Endothelial
MP	MP_ST_P1_Cluster2	Vein	0.0162523967998769	Endothelial
MP	MP_ST_P1_Cluster2	Artery	0.0359155746058601	Endothelial
MP	MP_ST_P1_Cluster2	Lymphatic	0.0788776802711813	Endothelial
MP	MP_ST_P1_Cluster2	Bronchial Vessel 1	0.0440532308913965	Endothelial
MP	MP_ST_P1_Cluster2	Airway Smooth Muscle	0.0546685317623622	Stroma
MP	MP_ST_P1_Cluster2	Alveolar Epithelial Type 2	0.000706787075138273	Epithelial
MP	MP_ST_P1_Cluster2	Club	0.0031480070744121	Epithelial
MP	MP_ST_P1_Cluster2	Pericyte	0.0364500112396666	Stroma
MP	MP_ST_P1_Cluster2	Myofibroblast	0.0208953841065348	Stroma
MP	MP_ST_P1_Cluster2	Alveolar Epithelial Type 1	0.00170480389171331	Epithelial
MP	MP_ST_P1_Cluster2	Ciliated	0.000197108635065128	Epithelial
MP	MP_ST_P1_Cluster2	Adventitial Fibroblast	0.00512570461564305	Stroma
MP	MP_ST_P1_Cluster2	Alveolar Fibroblast	0.1057228774075	Stroma
MP	MP_ST_P1_Cluster2	Lipofibroblast	0	Stroma
MP	MP_ST_P1_Cluster2	Mesothelial	0	Stroma
MP	MP_ST_P1_Cluster2	Capillary Intermediate 1	0.00089188404524168	Endothelial
MP	MP_ST_P1_Cluster2	Capillary Intermediate 2	0.00542999609742197	Endothelial
MP	MP_ST_P1_Cluster2	Vascular Smooth Muscle	0.0331603871428504	Stroma
MP	MP_ST_P1_Cluster2	Mucous	0	Epithelial
MP	MP_ST_P1_Cluster2	Proliferating NK/T	0.00469445607380181	Immune
MP	MP_ST_P1_Cluster2	Natural Killer T	0.023329582117116	Immune
MP	MP_ST_P1_Cluster2	OLR1+ Classical Monocyte	0.00138299989328453	Immune
MP	MP_ST_P1_Cluster2	Intermediate Monocyte	0.00188176462798186	Immune
MP	MP_ST_P1_Cluster2	Basophil/Mast 2	0.0252755648714079	Immune
MP	MP_ST_P1_Cluster2	Signaling Alveolar Epithelial Type 2	4.52045156293166e-05	Epithelial
MP	MP_ST_P1_Cluster2	Proximal Basal	0	Epithelial
MP	MP_ST_P1_Cluster2	Neuroendocrine	0.00156804708174104	Epithelial
MP	MP_ST_P1_Cluster2	Fibromyocyte	0.00428048077194923	Stroma
MP	MP_ST_P1_Cluster2	Ionocyte	0.00327828909650779	Epithelial
MP	MP_ST_P1_Cluster2	Serous	0	Epithelial
MP	MP_ST_P1_Cluster2	Proximal Ciliated	0	Epithelial
MP	MP_ST_P1_Cluster2	Goblet	0.000286464456880075	Epithelial
MP	MP_ST_P1_Cluster2	Neutrophil	0.000486074474767583	Immune
MP	MP_ST_P1_Cluster2	Dendritic	0	Immune
MP	MP_ST_P1_Cluster10	CD4+ Memory/Effector T	0.0168682547496126	Immune
MP	MP_ST_P1_Cluster10	CD4+ Naive T	0.00825886795401496	Immune
MP	MP_ST_P1_Cluster10	CD8+ Memory/Effector T	0.00592940670639988	Immune
MP	MP_ST_P1_Cluster10	CD8+ Naive T	0.00832633189973633	Immune
MP	MP_ST_P1_Cluster10	Natural Killer	0.00658710828698104	Immune
MP	MP_ST_P1_Cluster10	Classical Monocyte	0.0590131068082908	Immune
MP	MP_ST_P1_Cluster10	Nonclassical Monocyte	0.00288565720422789	Immune
MP	MP_ST_P1_Cluster10	Myeloid Dendritic Type 2	0.0192412764160598	Immune
MP	MP_ST_P1_Cluster10	Platelet/Megakaryocyte	8.00882667510615e-06	Immune
MP	MP_ST_P1_Cluster10	B	0.0102417331113441	Immune
MP	MP_ST_P1_Cluster10	IGSF21+ Dendritic	0.0417231780113892	Immune
MP	MP_ST_P1_Cluster10	EREG+ Dendritic	0.0230741311285992	Immune
MP	MP_ST_P1_Cluster10	Plasmacytoid Dendritic	0.000287464217567877	Immune
MP	MP_ST_P1_Cluster10	Myeloid Dendritic Type 1	0.00131726634464797	Immune
MP	MP_ST_P1_Cluster10	TREM2+ Dendritic	0.00687353305641872	Immune
MP	MP_ST_P1_Cluster10	Differentiating Basal	0.00400708676594405	Epithelial
MP	MP_ST_P1_Cluster10	Proliferating Basal	0.000287691164156543	Epithelial
MP	MP_ST_P1_Cluster10	Basal	0.00130634808386526	Epithelial
MP	MP_ST_P1_Cluster10	Plasma	4.30047071766751e-05	Immune
MP	MP_ST_P1_Cluster10	Macrophage	0.583246512068356	Immune
MP	MP_ST_P1_Cluster10	Basophil/Mast 1	0.00390052494048373	Immune
MP	MP_ST_P1_Cluster10	Proliferating Macrophage	0.0803792946112857	Immune
MP	MP_ST_P1_Cluster10	Capillary Aerocyte	0.0328216742878458	Endothelial
MP	MP_ST_P1_Cluster10	Capillary	0.021522265340966	Endothelial
MP	MP_ST_P1_Cluster10	Bronchial Vessel 2	3.99918673974717e-05	Endothelial
MP	MP_ST_P1_Cluster10	Vein	0.000590905018173801	Endothelial
MP	MP_ST_P1_Cluster10	Artery	0.00176348188991856	Endothelial
MP	MP_ST_P1_Cluster10	Lymphatic	0	Endothelial
MP	MP_ST_P1_Cluster10	Bronchial Vessel 1	0.000445332285200509	Endothelial
MP	MP_ST_P1_Cluster10	Airway Smooth Muscle	0.000522344541538391	Stroma
MP	MP_ST_P1_Cluster10	Alveolar Epithelial Type 2	0.00700670053008156	Epithelial
MP	MP_ST_P1_Cluster10	Club	0.00167435937394908	Epithelial
MP	MP_ST_P1_Cluster10	Pericyte	0.00397198291989884	Stroma
MP	MP_ST_P1_Cluster10	Myofibroblast	0	Stroma
MP	MP_ST_P1_Cluster10	Alveolar Epithelial Type 1	0.00942452047397803	Epithelial
MP	MP_ST_P1_Cluster10	Ciliated	7.07517475218253e-06	Epithelial
MP	MP_ST_P1_Cluster10	Adventitial Fibroblast	0	Stroma
MP	MP_ST_P1_Cluster10	Alveolar Fibroblast	4.85329866515097e-05	Stroma
MP	MP_ST_P1_Cluster10	Lipofibroblast	0	Stroma
MP	MP_ST_P1_Cluster10	Mesothelial	0	Stroma
MP	MP_ST_P1_Cluster10	Capillary Intermediate 1	5.83278462296135e-05	Endothelial
MP	MP_ST_P1_Cluster10	Capillary Intermediate 2	0.00444243849180479	Endothelial
MP	MP_ST_P1_Cluster10	Vascular Smooth Muscle	0.000139200403698063	Stroma
MP	MP_ST_P1_Cluster10	Mucous	0.0115578751860133	Epithelial
MP	MP_ST_P1_Cluster10	Proliferating NK/T	0.00212855594700681	Immune
MP	MP_ST_P1_Cluster10	Natural Killer T	0.000224343223624495	Immune
MP	MP_ST_P1_Cluster10	OLR1+ Classical Monocyte	0.00474306111378777	Immune
MP	MP_ST_P1_Cluster10	Intermediate Monocyte	0.00574882036617316	Immune
MP	MP_ST_P1_Cluster10	Basophil/Mast 2	0.0010976883458048	Immune
MP	MP_ST_P1_Cluster10	Signaling Alveolar Epithelial Type 2	0.000623024114860995	Epithelial
MP	MP_ST_P1_Cluster10	Proximal Basal	0.000171777142832057	Epithelial
MP	MP_ST_P1_Cluster10	Neuroendocrine	0	Epithelial
MP	MP_ST_P1_Cluster10	Fibromyocyte	0	Stroma
MP	MP_ST_P1_Cluster10	Ionocyte	4.35173401940312e-05	Epithelial
MP	MP_ST_P1_Cluster10	Serous	0	Epithelial
MP	MP_ST_P1_Cluster10	Proximal Ciliated	0	Epithelial
MP	MP_ST_P1_Cluster10	Goblet	0.00249207386437453	Epithelial
MP	MP_ST_P1_Cluster10	Neutrophil	0.00186681717670924	Immune
MP	MP_ST_P1_Cluster10	Dendritic	0.00101752568330171	Immune
MA	MA_49_3_Cluster5	CD4+ Memory/Effector T	0.0778059186517561	Immune
MA	MA_49_3_Cluster5	CD4+ Naive T	0.0138901866190909	Immune
MA	MA_49_3_Cluster5	CD8+ Memory/Effector T	0.0360837601107546	Immune
MA	MA_49_3_Cluster5	CD8+ Naive T	0.0211088408469405	Immune
MA	MA_49_3_Cluster5	Natural Killer	0.0778492587526178	Immune
MA	MA_49_3_Cluster5	Classical Monocyte	0.00395067140685009	Immune
MA	MA_49_3_Cluster5	Nonclassical Monocyte	0.00389021170884506	Immune
MA	MA_49_3_Cluster5	Myeloid Dendritic Type 2	0.000682801991872068	Immune
MA	MA_49_3_Cluster5	Platelet/Megakaryocyte	0	Immune
MA	MA_49_3_Cluster5	B	0.00322731839012094	Immune
MA	MA_49_3_Cluster5	IGSF21+ Dendritic	0	Immune
MA	MA_49_3_Cluster5	EREG+ Dendritic	0.000765176124244794	Immune
MA	MA_49_3_Cluster5	Plasmacytoid Dendritic	0	Immune
MA	MA_49_3_Cluster5	Myeloid Dendritic Type 1	0.000117644285562051	Immune
MA	MA_49_3_Cluster5	TREM2+ Dendritic	0.00168179759174454	Immune
MA	MA_49_3_Cluster5	Differentiating Basal	0.00464507204300235	Epithelial
MA	MA_49_3_Cluster5	Proliferating Basal	0.0395656750247606	Epithelial
MA	MA_49_3_Cluster5	Basal	5.50222319070147e-05	Epithelial
MA	MA_49_3_Cluster5	Plasma	0.000376195469909232	Immune
MA	MA_49_3_Cluster5	Macrophage	0.0901732669315121	Immune
MA	MA_49_3_Cluster5	Basophil/Mast 1	0.00162398405631425	Immune
MA	MA_49_3_Cluster5	Proliferating Macrophage	0.0147893309926792	Immune
MA	MA_49_3_Cluster5	Capillary Aerocyte	0.0282299496854187	Endothelial
MA	MA_49_3_Cluster5	Capillary	0.00360444306523306	Endothelial
MA	MA_49_3_Cluster5	Bronchial Vessel 2	2.53782809109553e-06	Endothelial
MA	MA_49_3_Cluster5	Vein	0.00198899599319876	Endothelial
MA	MA_49_3_Cluster5	Artery	0.00143539827613828	Endothelial
MA	MA_49_3_Cluster5	Lymphatic	0.00147249140887203	Endothelial
MA	MA_49_3_Cluster5	Bronchial Vessel 1	0.000882151350756471	Endothelial
MA	MA_49_3_Cluster5	Airway Smooth Muscle	0.000324840603631389	Stroma
MA	MA_49_3_Cluster5	Alveolar Epithelial Type 2	0.314458244741554	Epithelial
MA	MA_49_3_Cluster5	Club	0.0543511004898401	Epithelial
MA	MA_49_3_Cluster5	Pericyte	0.000488428727050345	Stroma
MA	MA_49_3_Cluster5	Myofibroblast	0.000132095265250424	Stroma
MA	MA_49_3_Cluster5	Alveolar Epithelial Type 1	0.0316024802274513	Epithelial
MA	MA_49_3_Cluster5	Ciliated	0.0403183546752754	Epithelial
MA	MA_49_3_Cluster5	Adventitial Fibroblast	4.27803941862725e-05	Stroma
MA	MA_49_3_Cluster5	Alveolar Fibroblast	0.000346786177399222	Stroma
MA	MA_49_3_Cluster5	Lipofibroblast	0	Stroma
MA	MA_49_3_Cluster5	Mesothelial	0.00030801432948052	Stroma
MA	MA_49_3_Cluster5	Capillary Intermediate 1	0	Endothelial
MA	MA_49_3_Cluster5	Capillary Intermediate 2	0.00031567444798609	Endothelial
MA	MA_49_3_Cluster5	Vascular Smooth Muscle	0.00014671421646147	Stroma
MA	MA_49_3_Cluster5	Mucous	0.000789814593930489	Epithelial
MA	MA_49_3_Cluster5	Proliferating NK/T	0.0314666917958916	Immune
MA	MA_49_3_Cluster5	Natural Killer T	0.00214605357367725	Immune
MA	MA_49_3_Cluster5	OLR1+ Classical Monocyte	0.00242376212589921	Immune
MA	MA_49_3_Cluster5	Intermediate Monocyte	4.56668867418094e-05	Immune
MA	MA_49_3_Cluster5	Basophil/Mast 2	0.000327360875340319	Immune
MA	MA_49_3_Cluster5	Signaling Alveolar Epithelial Type 2	0.0829489732280188	Epithelial
MA	MA_49_3_Cluster5	Proximal Basal	0	Epithelial
MA	MA_49_3_Cluster5	Neuroendocrine	0.00198751154273301	Epithelial
MA	MA_49_3_Cluster5	Fibromyocyte	0	Stroma
MA	MA_49_3_Cluster5	Ionocyte	0	Epithelial
MA	MA_49_3_Cluster5	Serous	4.77452519640549e-05	Epithelial
MA	MA_49_3_Cluster5	Proximal Ciliated	0.00407548136989112	Epithelial
MA	MA_49_3_Cluster5	Goblet	0.000921413879476743	Epithelial
MA	MA_49_3_Cluster5	Neutrophil	8.59097426761394e-05	Immune
MA	MA_49_3_Cluster5	Dendritic	0	Immune
MP	MP_ST_P7_Cluster8	CD4+ Memory/Effector T	0	Immune
MP	MP_ST_P7_Cluster8	CD4+ Naive T	1.46639092772319e-05	Immune
MP	MP_ST_P7_Cluster8	CD8+ Memory/Effector T	0	Immune
MP	MP_ST_P7_Cluster8	CD8+ Naive T	0	Immune
MP	MP_ST_P7_Cluster8	Natural Killer	5.76296497660131e-05	Immune
MP	MP_ST_P7_Cluster8	Classical Monocyte	6.48208880673905e-06	Immune
MP	MP_ST_P7_Cluster8	Nonclassical Monocyte	0	Immune
MP	MP_ST_P7_Cluster8	Myeloid Dendritic Type 2	0	Immune
MP	MP_ST_P7_Cluster8	Platelet/Megakaryocyte	1.96425611815153e-06	Immune
MP	MP_ST_P7_Cluster8	B	0	Immune
MP	MP_ST_P7_Cluster8	IGSF21+ Dendritic	2.86056630369086e-05	Immune
MP	MP_ST_P7_Cluster8	EREG+ Dendritic	0	Immune
MP	MP_ST_P7_Cluster8	Plasmacytoid Dendritic	0	Immune
MP	MP_ST_P7_Cluster8	Myeloid Dendritic Type 1	0	Immune
MP	MP_ST_P7_Cluster8	TREM2+ Dendritic	0	Immune
MP	MP_ST_P7_Cluster8	Differentiating Basal	0	Epithelial
MP	MP_ST_P7_Cluster8	Proliferating Basal	0	Epithelial
MP	MP_ST_P7_Cluster8	Basal	0	Epithelial
MP	MP_ST_P7_Cluster8	Plasma	0	Immune
MP	MP_ST_P7_Cluster8	Macrophage	0.000711682814649779	Immune
MP	MP_ST_P7_Cluster8	Basophil/Mast 1	2.85958942584478e-05	Immune
MP	MP_ST_P7_Cluster8	Proliferating Macrophage	0	Immune
MP	MP_ST_P7_Cluster8	Capillary Aerocyte	0.0135795393455171	Endothelial
MP	MP_ST_P7_Cluster8	Capillary	0.0299065054107879	Endothelial
MP	MP_ST_P7_Cluster8	Bronchial Vessel 2	0.000293346411639669	Endothelial
MP	MP_ST_P7_Cluster8	Vein	0.049698538152625	Endothelial
MP	MP_ST_P7_Cluster8	Artery	0.209345513087014	Endothelial
MP	MP_ST_P7_Cluster8	Lymphatic	0.00836649134476487	Endothelial
MP	MP_ST_P7_Cluster8	Bronchial Vessel 1	0.013959212602344	Endothelial
MP	MP_ST_P7_Cluster8	Airway Smooth Muscle	0.412412981247136	Stroma
MP	MP_ST_P7_Cluster8	Alveolar Epithelial Type 2	3.38927739967155e-05	Epithelial
MP	MP_ST_P7_Cluster8	Club	0	Epithelial
MP	MP_ST_P7_Cluster8	Pericyte	0.0160364826134464	Stroma
MP	MP_ST_P7_Cluster8	Myofibroblast	0.000262976394088948	Stroma
MP	MP_ST_P7_Cluster8	Alveolar Epithelial Type 1	0.000200585711155177	Epithelial
MP	MP_ST_P7_Cluster8	Ciliated	0	Epithelial
MP	MP_ST_P7_Cluster8	Adventitial Fibroblast	0.0150309294322815	Stroma
MP	MP_ST_P7_Cluster8	Alveolar Fibroblast	0.00848162194647014	Stroma
MP	MP_ST_P7_Cluster8	Lipofibroblast	0	Stroma
MP	MP_ST_P7_Cluster8	Mesothelial	0	Stroma
MP	MP_ST_P7_Cluster8	Capillary Intermediate 1	0.00331931377084723	Endothelial
MP	MP_ST_P7_Cluster8	Capillary Intermediate 2	0	Endothelial
MP	MP_ST_P7_Cluster8	Vascular Smooth Muscle	0.179482529415184	Stroma
MP	MP_ST_P7_Cluster8	Mucous	0	Epithelial
MP	MP_ST_P7_Cluster8	Proliferating NK/T	0	Immune
MP	MP_ST_P7_Cluster8	Natural Killer T	0	Immune
MP	MP_ST_P7_Cluster8	OLR1+ Classical Monocyte	0	Immune
MP	MP_ST_P7_Cluster8	Intermediate Monocyte	0	Immune
MP	MP_ST_P7_Cluster8	Basophil/Mast 2	0	Immune
MP	MP_ST_P7_Cluster8	Signaling Alveolar Epithelial Type 2	0	Epithelial
MP	MP_ST_P7_Cluster8	Proximal Basal	0	Epithelial
MP	MP_ST_P7_Cluster8	Neuroendocrine	0	Epithelial
MP	MP_ST_P7_Cluster8	Fibromyocyte	0.0387399160647872	Stroma
MP	MP_ST_P7_Cluster8	Ionocyte	0	Epithelial
MP	MP_ST_P7_Cluster8	Serous	0	Epithelial
MP	MP_ST_P7_Cluster8	Proximal Ciliated	0	Epithelial
MP	MP_ST_P7_Cluster8	Goblet	0	Epithelial
MP	MP_ST_P7_Cluster8	Neutrophil	0	Immune
MP	MP_ST_P7_Cluster8	Dendritic	0	Immune
N	N_ST_P8_1_Cluster0	CD4+ Memory/Effector T	0.010220962264012	Immune
N	N_ST_P8_1_Cluster0	CD4+ Naive T	0.00468213379746733	Immune
N	N_ST_P8_1_Cluster0	CD8+ Memory/Effector T	0.00677874230905093	Immune
N	N_ST_P8_1_Cluster0	CD8+ Naive T	0.0115803403285662	Immune
N	N_ST_P8_1_Cluster0	Natural Killer	0.0166742658739056	Immune
N	N_ST_P8_1_Cluster0	Classical Monocyte	0.00924632443300893	Immune
N	N_ST_P8_1_Cluster0	Nonclassical Monocyte	0.00350026564131835	Immune
N	N_ST_P8_1_Cluster0	Myeloid Dendritic Type 2	9.3326256032893e-06	Immune
N	N_ST_P8_1_Cluster0	Platelet/Megakaryocyte	0.0085803750472967	Immune
N	N_ST_P8_1_Cluster0	B	0.000808153229732542	Immune
N	N_ST_P8_1_Cluster0	IGSF21+ Dendritic	0	Immune
N	N_ST_P8_1_Cluster0	EREG+ Dendritic	6.31344661531673e-05	Immune
N	N_ST_P8_1_Cluster0	Plasmacytoid Dendritic	0	Immune
N	N_ST_P8_1_Cluster0	Myeloid Dendritic Type 1	2.64297667775924e-06	Immune
N	N_ST_P8_1_Cluster0	TREM2+ Dendritic	2.46669659655788e-05	Immune
N	N_ST_P8_1_Cluster0	Differentiating Basal	0.00541086062120296	Epithelial
N	N_ST_P8_1_Cluster0	Proliferating Basal	0	Epithelial
N	N_ST_P8_1_Cluster0	Basal	0.0068334691773939	Epithelial
N	N_ST_P8_1_Cluster0	Plasma	7.48207016223206e-05	Immune
N	N_ST_P8_1_Cluster0	Macrophage	0.0359693239055166	Immune
N	N_ST_P8_1_Cluster0	Basophil/Mast 1	0.0300676275407618	Immune
N	N_ST_P8_1_Cluster0	Proliferating Macrophage	4.74439895748228e-05	Immune
N	N_ST_P8_1_Cluster0	Capillary Aerocyte	0.214955827505844	Endothelial
N	N_ST_P8_1_Cluster0	Capillary	0.192730979929298	Endothelial
N	N_ST_P8_1_Cluster0	Bronchial Vessel 2	0.00228932058167865	Endothelial
N	N_ST_P8_1_Cluster0	Vein	0.0195153565992781	Endothelial
N	N_ST_P8_1_Cluster0	Artery	0.0171207850719671	Endothelial
N	N_ST_P8_1_Cluster0	Lymphatic	0.00821395829947932	Endothelial
N	N_ST_P8_1_Cluster0	Bronchial Vessel 1	0.0140312277739592	Endothelial
N	N_ST_P8_1_Cluster0	Airway Smooth Muscle	0.0322504858390677	Stroma
N	N_ST_P8_1_Cluster0	Alveolar Epithelial Type 2	0.0630143809900568	Epithelial
